"GenusSpecies","Species","Genus","Family","SubOrder","hwl","div_brd","div_mam","lat","lon","Temp","Prec","cover"
"490","Gomphus_militaris","militaris","Gomphus","Gomphidae","Anisoptera",30.5,169.717490069384,49.658102678172,33.6805383269962,-97.8606914068441,242.619771863118,1948.77186311787,5.20912547528517
"491","Gomphus_minutus","minutus","Gomphus","Gomphidae","Anisoptera",27.5,189.850715979007,39.583766206604,28.1178325,-82.30202625,282.625,10172.375,6.75
"492","Gomphus_modestus","modestus","Gomphus","Gomphidae","Anisoptera",35.5,188.455239644218,45.2555186088886,30.7737875,-93.32251,233.5,1829.25,7.5
"493","Gomphus_oklahomensis","oklahomensis","Gomphus","Gomphidae","Anisoptera",28,184.39758115225,47.4543537641105,31.4519286842105,-94.6190102631579,239,1712,14.8421052631579
"494","Gomphus_ozarkensis","ozarkensis","Gomphus","Gomphidae","Anisoptera",30.5,166.763535757577,50.4603710934305,36.1572781818182,-94.9582868181818,239,1712,17.9090909090909
"495","Gomphus_parvidens","parvidens","Gomphus","Gomphidae","Anisoptera",28,168.45410875125,50.283856718609,38.032584,-77.411072,217,2181,33.4
"496","Gomphus_pulchellus","pulchellus","Gomphus","Gomphidae","Anisoptera",29.5,145.253485450999,56.3650413475894,48.48216056,7.64570566,234.112,2866.984,13.118
"497","Gomphus_quadricolor","quadricolor","Gomphus","Gomphidae","Anisoptera",26,158.256076098017,47.1446773829096,40.3305288372093,-82.1989311627907,222.627906976744,2121.09302325581,39.1395348837209
"498","Gomphus_sandrius","sandrius","Gomphus","Gomphidae","Anisoptera",30.5,148.848002743883,46.4783470846818,35.750478,-86.572596,217,2181,29.2
"499","Gomphus_schneiderii","schneiderii","Gomphus","Gomphidae","Anisoptera",30,144.226752052059,44.8518979610266,37.42393,25.60055,234,2883,1
"500","Gomphus_septima","septima","Gomphus","Gomphidae","Anisoptera",34,154.024556540191,43.1799250705327,36.4374,-78.631426,217,2181,16.6
"501","Gomphus_simillimus","simillimus","Gomphus","Gomphidae","Anisoptera",31,148.085238333037,51.3034907099048,42.8206961352657,1.16859381642512,236.24154589372,2562.45893719807,8.22705314009662
"502","Gomphus_spicatus","spicatus","Gomphus","Gomphidae","Anisoptera",28,158.269962445732,45.7965615778374,44.627708,-79.8940102962963,219.77037037037,2121.94074074074,25.4888888888889
"503","Gomphus_vastus","vastus","Gomphus","Gomphidae","Anisoptera",31,169.00394107857,47.8734346470049,38.2874757541899,-87.5067674860335,230.31843575419,2114.13966480447,16.0949720670391
"504","Gomphus_ventricosus","ventricosus","Gomphus","Gomphidae","Anisoptera",28.5,161.530162429888,45.1305984114278,41.636335483871,-78.7738358064516,218.258064516129,2188.51612903226,19.8387096774194
"505","Gomphus_westfalli","westfalli","Gomphus","Gomphidae","Anisoptera",23.5,205.597580387184,45.0802241859218,30.657148,-86.88106,217,2181,3.8
"506","Gomphus_viridifrons","viridifrons","Gomphus","Gomphidae","Anisoptera",27.5,147.428626809324,50.7642672660907,36.671795,-76.52422125,221.125,2254.5,38.875
"507","Gomphus_vulgatissimus","vulgatissimus","Gomphus","Gomphidae","Anisoptera",30.5,144.201064353015,48.5874733118729,52.355433698,10.742454674,230.456,2873.36,13.106
"508","Gynacantha_auricularis","auricularis","Gynacantha","Aeshnidae","Anisoptera",50,394.939864995555,139.235691548193,10.48547,-83.755045,292,11314,55.5
"509","Gynacantha_bartai","bartai","Gynacantha","Aeshnidae","Anisoptera",32.5,589.30284655622,186.313439362367,-12.8383,-69.2997,276,6294,80
"510","Gynacantha_basiguttata","basiguttata","Gynacantha","Aeshnidae","Anisoptera",47.5,339.826285663934,104.183100308874,-6.5944,106.7892,282,5189,22
"511","Gynacantha_bayadera","bayadera","Gynacantha","Aeshnidae","Anisoptera",42,286.754642432382,52.3429374975459,14.125,88,291,9306.5,20
"512","Gynacantha_bifida","bifida","Gynacantha","Aeshnidae","Anisoptera",51.5,286.448142967114,51.5678295998943,-3.89944,-62.06922,286.5,7604.5,13
"513","Gynacantha_caudata","caudata","Gynacantha","Aeshnidae","Anisoptera",40.5,445.175668761007,154.931769797839,10.332705,-84.044415,292,11314,78.5
"514","Gynacantha_cylindrata","cylindrata","Gynacantha","Aeshnidae","Anisoptera",49,295.95692348674,130.307442820897,0.82168,24.3850833333333,300,4206,58.6666666666667
"515","Gynacantha_dravida","dravida","Gynacantha","Aeshnidae","Anisoptera",46.5,271.794355508157,50.1648903137153,8.636285,86.42363,291,9306.5,0
"516","Gynacantha_gracilis","gracilis","Gynacantha","Aeshnidae","Anisoptera",59.5,473.251159220265,168.574633425362,1.18533,-71.5028,286.6,8826.2,42.6
"517","Gynacantha_interioris","interioris","Gynacantha","Aeshnidae","Anisoptera",49.5,586.167274410224,191.160427179979,-6.60844333333333,-67.2271666666667,276.333333333333,5514.33333333333,78.6666666666667
"518","Gynacantha_japonica","japonica","Gynacantha","Aeshnidae","Anisoptera",45.5,183.430410443016,32.1531503528858,33.7324492857143,133.67758047619,219.452380952381,3874.07142857143,3.78571428571429
"519","Gynacantha_klagesi","klagesi","Gynacantha","Aeshnidae","Anisoptera",47.5,496.817938886723,183.555047542133,0.83,-66.17,292,11314,34
"520","Gynacantha_laticeps","laticeps","Gynacantha","Aeshnidae","Anisoptera",32,360.745068935939,113.943887995749,18.69889,-96.57602,295,5375,14.6666666666667
"521","Gynacantha_litoralis","litoralis","Gynacantha","Aeshnidae","Anisoptera",50,545.053604393658,181.149705852482,-9.00805,-74.78215,276,6294,51
"522","Gynacantha_manderica","manderica","Gynacantha","Aeshnidae","Anisoptera",37,334.528055106322,130.149638584141,-8.27043,27.062344,297.2,3872.8,28.4
"523","Gynacantha_membranalis","membranalis","Gynacantha","Aeshnidae","Anisoptera",57.5,434.231120346243,142.852245649263,5.521345,-81.4836185,288,10059,73.45
"524","Gynacantha_mexicana","mexicana","Gynacantha","Aeshnidae","Anisoptera",48,327.515160365172,92.8284125245738,19.0558075,-92.7272642857143,294.25,6859.75,42.9642857142857
"525","Gynacantha_nervosa","nervosa","Gynacantha","Aeshnidae","Anisoptera",51.5,310.893190718252,93.5876485202312,15.9021343421053,-81.5935026315789,291.065789473684,9582.67105263158,42.5657894736842
"526","Gynacantha_ryukyuensis","ryukyuensis","Gynacantha","Aeshnidae","Anisoptera",45,249.854991267606,49,25.08472,121.90528,282,5066,45
"527","Gynacantha_tibiata","tibiata","Gynacantha","Aeshnidae","Anisoptera",45.5,409.981275861259,138.764217829647,10.5024833333333,-84.2822466666667,292,11314,42.1666666666667
"528","Gynacantha_vesiculata","vesiculata","Gynacantha","Aeshnidae","Anisoptera",46,384.426356945332,122.019381199993,5.13151,-1.27947,308,4559,0
"529","Gynacantha_villosa","villosa","Gynacantha","Aeshnidae","Anisoptera",52.5,578.450804113911,172.149841813666,-0.6892,30.03605,293,3373,25.5
"530","Hagenius_brevistylus","brevistylus","Hagenius","Gomphidae","Anisoptera",52.5,165.96753880626,47.9080331918922,39.9942439574468,-81.9860345531915,224.710638297872,2192.95319148936,30.8978723404255
"531","Heliaeschna_fuliginosa","fuliginosa","Heliaeschna","Aeshnidae","Anisoptera",49.5,315.380654850932,125.497739539128,3.133,10.7172,303.2,4347.2,52.6
"532","Heliocharis_amazona","amazona","Heliocharis","Dicteriadidae","Zygoptera",30,572.054151342047,199.22612870975,-11.9944333333333,-71.19,276,6294,80
"533","Heliogomphus_scorpio","scorpio","Heliogomphus","Gomphidae","Anisoptera",40.5,357.693964324258,106.082282539642,21.3733,105.643,289,11401,0
"534","Helocordulia_selysii","selysii","Helocordulia","Corduliidae","Anisoptera",27,174.478568706912,45.2677630551813,33.9815554545455,-86.8066681818182,228,1946.5,18
"535","Helocordulia_uhleri","uhleri","Helocordulia","Corduliidae","Anisoptera",27,154.285475904723,47.2615749763679,43.8670345205479,-74.9822717808219,217.602739726027,2168.15068493151,34.7534246575342
"536","Hemicordulia_tenera","tenera","Hemicordulia","Corduliidae","Anisoptera",28.5,335.690017726058,100.940342346414,-7.303,109.224,282,5189,0
"537","Hesperagrion_heterodoxum","heterodoxum","Hesperagrion","Coenagrionidae","Zygoptera",18.5,211.749125282681,79.6156260932504,31.2501402939901,-108.071199204418,247.179775280899,2247.04494382022,4.41573033707865
"538","Hetaerina_americana","americana","Hetaerina","Calopterygidae","Zygoptera",28,181.551325671864,54.9194257531996,35.3327489955584,-100.287747123119,230.958,2753.428,12.222
"539","Hetaerina_aurora","aurora","Hetaerina","Calopterygidae","Zygoptera",29,409.57021237752,134.16450141588,0.12,-78.62,292,11314,0
"540","Hetaerina_caja","caja","Hetaerina","Calopterygidae","Zygoptera",25.5,420.229455938387,144.790483534789,5.87738476190476,-71.002295,287.261904761905,9258.97619047619,49.6904761904762
"541","Hetaerina_charca","charca","Hetaerina","Calopterygidae","Zygoptera",30.75,575.302408264359,178.102405990531,-12.33075,-71.96585,276,6294,80
"542","Hetaerina_cruentata","cruentata","Hetaerina","Calopterygidae","Zygoptera",24.75,362.063853632846,123.994405870677,14.7377933613445,-90.6195495798319,293.613445378151,8119.91596638655,40.8823529411765
"543","Hetaerina_fuscoguttata","fuscoguttata","Hetaerina","Calopterygidae","Zygoptera",30,393.90148621922,129.014206595134,9.22617,-83.1980414285714,292,11314,55.7142857142857
"544","Hetaerina_laesa","laesa","Hetaerina","Calopterygidae","Zygoptera",30,524.033004419637,168.215666137711,-5.2042,-63.2070444444444,279.444444444444,6052.11111111111,46.7777777777778
"545","Hetaerina_miniata","miniata","Hetaerina","Calopterygidae","Zygoptera",27,409.313131791613,137.398323084051,10.8534145454545,-84.2935681818182,292,11314,42.7272727272727
"546","Hetaerina_occisa","occisa","Hetaerina","Calopterygidae","Zygoptera",28,354.414189211509,111.086798825562,16.253568359375,-90.084239140625,293.75,7562.90625,48.359375
"547","Hetaerina_rosea","rosea","Hetaerina","Calopterygidae","Zygoptera",27.25,511.044775749945,168.606279574974,-15.3370333333333,-64.0823333333333,276.833333333333,5894.16666666667,58.1666666666667
"548","Hetaerina_sanguinea","sanguinea","Hetaerina","Calopterygidae","Zygoptera",26,551.737332061082,182.181748669917,-6.66881,-68.595575,276.25,5709.25,54.75
"549","Hetaerina_titia","titia","Hetaerina","Calopterygidae","Zygoptera",27.5,238.804673901946,68.0437503321376,27.6116600724638,-94.9821468478261,270.565217391304,4456.33333333333,21.3731884057971
"550","Hetaerina_vulnerata","vulnerata","Hetaerina","Calopterygidae","Zygoptera",41,217.342414511055,81.2350518514986,29.9720780464446,-105.72663777992,255.967741935484,2801.98387096774,9.95161290322581
"551","Heteragrion_aequatoriale","aequatoriale","Heteragrion","Megapodagrionidae","Zygoptera",27.5,526.986276997275,177.612520358773,-11.7815,-72.7017,276,6294,80
"552","Heteragrion_aurantiacum","aurantiacum","Heteragrion","Megapodagrionidae","Zygoptera",24.5,413.812997920791,136.378737643205,-15.42555,-39.54695,281,3895,80
"553","Heteragrion_bariai","bariai","Heteragrion","Megapodagrionidae","Zygoptera",21.75,507.748900956976,183.640547907405,0.166185714285714,-67.2069857142857,289.714285714286,10596.8571428571,61.7142857142857
"554","Heteragrion_bickorum","bickorum","Heteragrion","Megapodagrionidae","Zygoptera",23,571.839319465925,168.526937847994,-1.06595,-77.11125,276,6294,66
"555","Heteragrion_chlorotaeniatum","chlorotaeniatum","Heteragrion","Megapodagrionidae","Zygoptera",20.5,493.973163593002,183.033126699734,0.837766666666667,-66.2174,292,11314,58
"556","Heteragrion_cooki","cooki","Heteragrion","Megapodagrionidae","Zygoptera",23.5,355.45365716137,114.715595819057,-0.55,-79.37,276,6294,0
"557","Heteragrion_erythrogastrum","erythrogastrum","Heteragrion","Megapodagrionidae","Zygoptera",24,388.421197874692,127.018319740901,9.79692724137931,-84.1321796551724,292,11314,62
"558","Heteragrion_ictericum","ictericum","Heteragrion","Megapodagrionidae","Zygoptera",22.5,536.535473594355,188.725150615439,3.265085,-59.72535,277,3955,10
"559","Heteragrion_inca","inca","Heteragrion","Megapodagrionidae","Zygoptera",24,497.35808130647,163.675625136154,-11.50671875,-71.830325,276,6294,64.75
"560","Heteragrion_majus","majus","Heteragrion","Megapodagrionidae","Zygoptera",32.5,349.099726593136,140.935648574313,10.0598055555556,-84.2509477777778,292,11314,71.5555555555556
"561","Heteragrion_melanurum","melanurum","Heteragrion","Megapodagrionidae","Zygoptera",21.5,544.525202992014,169.182810985634,-3.65,-55.37,281,3895,0
"562","Heteragrion_mitratum","mitratum","Heteragrion","Megapodagrionidae","Zygoptera",22.75,438.145000604787,150.033340531837,10.239432,-83.863856,292,11314,55.6
"563","Heteragrion_petiense","petiense","Heteragrion","Megapodagrionidae","Zygoptera",25,414.361369535364,136.56578217875,-15.3842,-39.5722,281,3895,80
"564","Heteragrion_silvarum","silvarum","Heteragrion","Megapodagrionidae","Zygoptera",22,579.257311746987,173.277646035741,-3.1,-60,281,3895,0
"565","Heteropodagrion_sanguinipes","sanguinipes","Heteropodagrion","Megapodagrionidae","Zygoptera",26,376.032697519991,127.994932427868,-0.33,-78.87,276,6294,0
"566","Hydrobasileus_croceus","croceus","Hydrobasileus","Libellulidae","Anisoptera",46,177.092605555147,32.0962474507914,15.6271,102.16565,287.5,6139,30.5
"567","Ictinogomphus_decoratus","decoratus","Ictinogomphus","Gomphidae","Anisoptera",38.5,327.120316048993,117.721274705741,6.04027333333333,113.379873333333,289,11401,42.6666666666667
"568","Ictinogomphus_ferox","ferox","Ictinogomphus","Gomphidae","Anisoptera",41.5,414.893359714952,104.022212017157,-23.3202780555556,30.0224244444444,291.527777777778,3348.66666666667,17.4444444444444
"569","Ictinogomphus_pertinax","pertinax","Ictinogomphus","Gomphidae","Anisoptera",40,184.871945346329,29.482163977143,32.40863875,130.29459625,219.875,3882.125,0
"570","Ictinogomphus_rapax","rapax","Ictinogomphus","Gomphidae","Anisoptera",40,259.181406853527,53.020215901756,23.5651775,106.715596785714,269.571428571429,6475.82142857143,5.25
"571","Ictinogomphus_regisalberti","regisalberti","Ictinogomphus","Gomphidae","Anisoptera",48.5,294.270114240127,130.499529337381,0.927541333333333,23.9781293333333,298.866666666667,4149.4,56.4666666666667
"572","Idiataphe_amazonica","amazonica","Idiataphe","Libellulidae","Anisoptera",26,490.585580241715,164.054961913029,5.52780375,-59.869125,280.75,5794.75,8.875
"573","Idiataphe_batesi","batesi","Idiataphe","Libellulidae","Anisoptera",23,540.602155970202,197.998768884706,5.615,-57.90835,277,3955,53
"574","Idiataphe_cubensis","cubensis","Idiataphe","Libellulidae","Anisoptera",29,222.62471199529,69.6905023690637,24.2879139130435,-94.8764626086956,291.521739130435,7281.47826086957,12
"575","Idiataphe_longipes","longipes","Idiataphe","Libellulidae","Anisoptera",30.5,531.649058767703,198.04652115721,5.4533,-57.815,277,3955,72
"576","Idionyx_victor","victor","Idionyx","Corduliidae","Anisoptera",29,285.810590991678,44,22.4053,114.2658,289,11401,21
"577","Idionyx_yolanda","yolanda","Idionyx","Corduliidae","Anisoptera",28,373.605542814838,136.31464519528,3.617,98.233,289,11401,0
"578","Inpabasis_hubelli","hubelli","Inpabasis","Coenagrionidae","Zygoptera",20,579.368233063691,192.109137907871,-4.49,-73.41,276,6294,80
"579","Inpabasis_rosea","rosea","Inpabasis","Coenagrionidae","Zygoptera",21.5,579.257311746987,173.277646035741,-3.1,-60,281,3895,0
"580","Ischnura_asiatica","asiatica","Ischnura","Coenagrionidae","Zygoptera",15.5,182.40872418985,33.3585384234183,37.085499047619,135.514958571429,211,3713,15.1428571428571
"581","Ischnura_aurora","aurora","Ischnura","Coenagrionidae","Zygoptera",15,229.640563335339,38.101020947692,-26.3384354116444,140.048361192614,256.900763358779,5683.02798982188,22.0687022900763
"582","Ischnura_barberi","barberi","Ischnura","Coenagrionidae","Zygoptera",16.5,172.712275907328,55.7585846771454,34.0420481896552,-113.650410344828,238.431034482759,1801.59482758621,1.06896551724138
"583","Ischnura_capreolus","capreolus","Ischnura","Coenagrionidae","Zygoptera",9.5,372.539890272813,125.598445090641,10.8115472727273,-78.905341038961,290.025974025974,8707.61038961039,31.2727272727273
"584","Ischnura_cervula","cervula","Ischnura","Coenagrionidae","Zygoptera",16,199.18715664745,54.1174799015942,39.27275062,-120.97411844,193.372,4229.02,4.48
"585","Ischnura_damula","damula","Ischnura","Coenagrionidae","Zygoptera",15,173.540692678078,67.0984358144921,38.8204546153846,-106.128396461538,239,1712,5.70769230769231
"586","Ischnura_demorsa","demorsa","Ischnura","Coenagrionidae","Zygoptera",13,198.893671169224,75.5203852851687,32.339732739726,-107.592559315068,246.671232876712,2213.78082191781,2.26027397260274
"587","Ischnura_denticollis","denticollis","Ischnura","Coenagrionidae","Zygoptera",13,189.345903563162,56.8855211014181,34.9591927428571,-115.169351171429,229.128571428571,2642.38571428571,2.68571428571429
"588","Ischnura_elegans","elegans","Ischnura","Coenagrionidae","Zygoptera",18,150.070195996293,40.8056283398925,52.856853962,7.02945672,234.126,2828.402,6.818
"589","Ischnura_erratica","erratica","Ischnura","Coenagrionidae","Zygoptera",18.5,197.445350117,60.4418313770192,43.0902197142857,-123.290074571429,178,5077,8.42857142857143
"590","Ischnura_gemina","gemina","Ischnura","Coenagrionidae","Zygoptera",14.5,247.618432777904,57.6199970820829,37.7789,-122.503400769231,178,5077,2.69230769230769
"591","Ischnura_genei","genei","Ischnura","Coenagrionidae","Zygoptera",15.5,121.480918436264,28.3930996144186,39.4336326470588,10.9510270588235,234,2883,4.17647058823529
"592","Ischnura_graellsii","graellsii","Ischnura","Coenagrionidae","Zygoptera",16,152.882164952263,49.9641956033725,41.691409507772,-2.22803707253886,237.357512953368,2402.87564766839,3.8419689119171
"593","Ischnura_hastata","hastata","Ischnura","Coenagrionidae","Zygoptera",12,181.797263956751,48.5831863782129,33.6104491355584,-89.1367315231193,242.45,3215.634,14.552
